"Date","Avg_PM2.5","Location_I","Name","Latitude","Longitude","Category"
2020-01-01,2.25217391304348,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-02,3.2,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-03,3.37916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-04,2.92916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-05,2.71666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-06,2.52083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-07,2.0625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-08,2.24166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-09,5.26666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-10,3.3375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-11,2.58333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-12,1.9375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-13,1.80416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-14,3.29583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-15,5.70833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-16,6.87916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-17,4.62916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-18,4.5125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-19,6.71666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-20,11.8208333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-21,3.86666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-22,2.04166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-23,1.9375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-24,4.55,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-25,3.4625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-26,2.40833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-27,3.14166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-28,1.85416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-29,3.06666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-30,3.13333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-01-31,2.38333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-01,2.4875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-02,5.77083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-03,6.9,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-04,8.40833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-05,2.20416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-06,1.57083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-07,1.70416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-08,4.475,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-09,15.4666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-02-10,13.8458333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-02-11,14.9166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-02-12,14.0458333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-02-13,6.1875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-14,2.7375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-15,2.55416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-16,2.91666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-17,4.26666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-18,4.82916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-19,4.3125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-20,8.86666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-21,15.2791666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-02-22,13.1291666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-02-23,4.28333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-24,5.49166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-25,7.38333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-26,8.77916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-27,10.1791666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-28,7.76666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-02-29,3.36666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-01,6.66666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-02,5.1625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-03,2.7375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-04,6.67083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-05,8.11666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-06,3.075,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-07,2.60833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-08,7.77083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-09,10.8166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-10,8.10416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-11,5.32916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-12,3.5875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-13,4.25833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-14,2.45416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-15,2.92083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-16,3.375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-17,5.24166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-18,5.39166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-19,8.14583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-20,7.03333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-21,8.10833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-22,8.3,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-23,2.55416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-24,1.99583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-25,3.40416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-26,4.67916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-27,5.4125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-28,4.9875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-29,2.11666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-30,1.84166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-03-31,2.02916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-01,2.47916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-02,3.37916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-03,4.84583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-04,4.45416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-05,4.3625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-06,3.02916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-07,5.23333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-08,7.0125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-09,6.22083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-10,4.79583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-11,4.13333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-12,5.18333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-13,5.00416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-14,4.88333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-15,4.2375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-16,2.74166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-17,3.57083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-18,4.4375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-19,5.45416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-20,5.4125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-21,3.20416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-22,3.05833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-23,2.82916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-24,NA,11,"Albany Calapooia School",44.61569,-123.091457,NA
2020-04-25,2.94166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-26,4.07916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-27,2.0375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-28,2.74166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-29,3.1375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-04-30,2.56666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-01,4.15416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-02,3.7,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-03,2.9375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-04,3.72083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-05,3.44166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-06,2.4,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-07,2.95833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-08,2.575,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-09,3.60416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-10,4.57083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-11,4.4375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-12,3.42916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-13,2.17916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-14,2.18333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-15,2.73333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-16,3.7125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-17,2.5625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-18,1.80833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-19,1.97916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-20,2.39166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-21,2.07083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-22,2.70416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-23,3.82916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-24,4.35,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-25,4.14166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-26,2.93333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-27,3.86666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-28,4.66666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-29,5.0125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-30,3.85,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-05-31,3.5,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-01,3.14583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-02,3.00416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-03,2.7625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-04,3,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-05,3.00416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-06,2.87083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-07,2.05,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-08,3.12083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-09,2.59166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-10,2.74166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-11,2.94166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-12,2.84166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-13,2.275,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-14,2.22916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-15,2.11666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-16,2.225,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-17,2.75416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-18,3.57083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-19,4,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-20,2.67916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-21,1.97083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-22,2.44583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-23,NA,11,"Albany Calapooia School",44.61569,-123.091457,NA
2020-06-24,2.65833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-25,3.29583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-26,3.275,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-27,1.9375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-28,1.96666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-29,3.43333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-06-30,2.89583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-01,2.23333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-02,5.875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-03,9.425,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-04,9.9,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-05,5.73333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-06,2.8875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-07,3.1,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-08,2.82083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-09,3.4875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-10,3.22916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-11,3.88333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-12,3.48333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-13,3.4,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-14,4.02916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-15,3.77083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-16,2.325,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-17,2.4625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-18,3.8,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-19,4.0375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-20,4.44166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-21,3.97916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-22,2.29166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-23,2.55416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-24,2.8625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-25,3.3625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-26,4.35,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-27,7.525,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-28,3.6375,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-29,3.44166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-30,4.425,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-07-31,3.45,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-01,2.39583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-02,2.5125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-03,3.4,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-04,4.7875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-05,4.87083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-06,3.27916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-07,4.01666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-08,3.75,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-09,2.97083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-10,3.12083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-11,3.82083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-12,4.77916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-13,5.44166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-14,7.30416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-15,6.53333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-16,8.55833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-17,4.65833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-18,2.8625,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-19,3.02916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-20,1.92083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-21,1.8,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-22,2.975,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-23,4.1875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-24,3.86666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-25,3.82916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-26,4.04583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-27,3.4125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-28,3.15,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-29,2.7125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-30,3.87083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-08-31,3.18333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-01,3.2125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-02,2.9875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-03,3.08333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-04,6.71666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-05,7.17916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-06,7.72083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-07,107.4375,11,"Albany Calapooia School",44.61569,-123.091457,"Unhealthy"
2020-09-08,193.229166666667,11,"Albany Calapooia School",44.61569,-123.091457,"Very Unhealthy"
2020-09-09,181.020833333333,11,"Albany Calapooia School",44.61569,-123.091457,"Very Unhealthy"
2020-09-10,353.4125,11,"Albany Calapooia School",44.61569,-123.091457,"Hazardous"
2020-09-11,203.304166666667,11,"Albany Calapooia School",44.61569,-123.091457,"Very Unhealthy"
2020-09-12,426.45,11,"Albany Calapooia School",44.61569,-123.091457,"Hazardous"
2020-09-13,335.2875,11,"Albany Calapooia School",44.61569,-123.091457,"Hazardous"
2020-09-14,309.854166666667,11,"Albany Calapooia School",44.61569,-123.091457,"Hazardous"
2020-09-15,209.404166666667,11,"Albany Calapooia School",44.61569,-123.091457,"Very Unhealthy"
2020-09-16,194.358333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Very Unhealthy"
2020-09-17,204.575,11,"Albany Calapooia School",44.61569,-123.091457,"Very Unhealthy"
2020-09-18,28.4625,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-09-19,5.15416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-20,9.62916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-21,11.9,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-22,2.33333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-23,5.18333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-24,3.50416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-25,3.84166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-26,3.09583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-27,3.45416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-28,3.59583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-29,6.6125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-09-30,12.7166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-01,19.4958333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-02,19.1291666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-03,13.6208333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-04,13.3083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-05,10.05,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-06,10.2208333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-07,14.8916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-08,4.82916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-09,9.37916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-10,5.73333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-11,3.14583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-12,3.575,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-13,3.67916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-14,5.77083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-15,5.5125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-16,9.3,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-17,7.22916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-18,5.38333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-19,2.97916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-20,4.75416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-21,3.91666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-22,9.22083333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-23,7.775,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-24,3.93333333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-25,5.125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-26,14.0458333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-27,14.8916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-28,13.9833333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-29,14.2708333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-10-30,11.125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-10-31,13.2666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-11-01,20.8166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-11-02,27.8166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-11-03,11.225,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-04,3.04166666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-05,4.70416666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-06,3.49583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-07,8.42916666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-08,8.9125,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-09,15.6291666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-11-10,5.9875,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-11,12.2375,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-11-12,18.3541666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Moderate"
2020-11-13,4.36666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-14,4.29583333333333,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-15,6.5,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-16,9.06666666666667,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-17,4.25,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
2020-11-18,4.2,11,"Albany Calapooia School",44.61569,-123.091457,"Good"
